ensembl_id	gene_name	gene_type	KO1	KO2	KO3	WT1	WT2	WT3
ENSMUSG00000105776.1	Gm43292	TEC	0	0	6.51361718004933	3.44913244660758	2.89722126577063	0
ENSMUSG00000105789.1	Gm42997	lincRNA	5.81791776244784	0	0	0	0	0
ENSMUSG00000105793.1	Gm17956	processed_pseudogene	0	2.31409027716139	0	0	0	0
ENSMUSG00000105796.1	Gm42845	processed_pseudogene	0	0	0	0	1.50732725783959	0
ENSMUSG00000105804.1	Gm43654	TEC	5.88093573731343	0	0	0	2.89722126577063	0
ENSMUSG00000105810.1	Gm43435	TEC	5.88093573731343	4.6344456857991	5.51438685761839	4.81040838009375	5.71696918479776	6.05716603206595
ENSMUSG00000105813.1	Gm42928	TEC	0	0	0	3.44913244660758	3.06545435071178	0
ENSMUSG00000105814.1	Mir703	miRNA	6.88922499218664	7.69760225632425	6.77401752661773	7.16503201960645	7.14011393934727	7.22785602643742
ENSMUSG00000105827.1	Hist2h2bb	protein_coding	6.01808216303166	0	5.73655941297506	5.76066464788143	5.31104552935981	2.44136287689627
ENSMUSG00000105834.1	4930592C13Rik	antisense	0	0	0	0	0	3.16619846775817
ENSMUSG00000105836.1	Gm17954	processed_pseudogene	0	3.16121368079483	0	0	0	0
ENSMUSG00000105837.4	Gm35986	antisense	0	0	0	0	0	3.83740215866104
ENSMUSG00000105848.1	Gm42683	TEC	0	0	0	0	1.50732725783959	0
ENSMUSG00000105851.1	9130604C24Rik	lincRNA	6.16035038544682	8.01813974344284	7.09832303030422	4.1073191805488	4.93004003947052	0.915566168152554
ENSMUSG00000105854.1	Gm8925	processed_pseudogene	1.81504464905875	0	0	0	1.50732725783959	0.915566168152554
ENSMUSG00000105857.1	Gm42817	antisense	0	0	2.2645270370427	0	0	0
ENSMUSG00000105858.1	2310074N15Rik	lincRNA	0	5.30029929765378	0	0	2.70674859756339	0
ENSMUSG00000105861.1	Gm43508	TEC	0.879367320561294	0	2.2645270370427	0	0	0
ENSMUSG00000105866.1	Gm6745	processed_pseudogene	0	0	0	1.88983659033395	4.41082393168411	0
ENSMUSG00000105867.2	Gm42517	protein_coding	6.86864280641256	8.08298923109128	8.50550698769929	7.5730053861727	7.23140493933543	8.31824903343955
ENSMUSG00000105868.1	Gm43766	TEC	9.64131116030921	6.48749149330692	0	8.47361302781607	8.74327360175218	7.38910322090659
ENSMUSG00000105870.1	7330423F06Rik	TEC	4.15310554044389	5.09202057865586	5.60175916987619	0	3.06545435071178	5.04032833208773
ENSMUSG00000105874.1	Gm44344	miRNA	0.879367320561294	1.21679832847263	1.94625419978157	0.927500170444784	0.942168732963459	1.87142085216977
ENSMUSG00000105875.1	Gm43518	protein_coding	0	0	0	2.87062954277329	0	2.84883108412516
ENSMUSG00000105876.1	Gm43572	processed_transcript	0	0	0	0	0	3.74505750586199
ENSMUSG00000105878.1	Gm44330	miRNA	0	0	0	1.88983659033395	0	0.915566168152554
ENSMUSG00000105879.1	Gm6204	processed_pseudogene	4.75630921334046	4.84851623000203	5.38899587280491	4.44264379705916	4.20998934867744	5.15242918547665
ENSMUSG00000105881.1	4932422M17Rik	lincRNA	0	1.21679832847263	0	3.03840455726732	4.64135963237277	4.00605167257303
ENSMUSG00000105892.1	Gm35013	processed_pseudogene	0	0	0	0.927500170444784	0.942168732963459	0
ENSMUSG00000105896.1	Gm43311	TEC	0	1.86734559122872	0	0	0	0
ENSMUSG00000105901.1	Gm7291	processed_pseudogene	0	0	0	0.927500170444784	0	0.915566168152554
ENSMUSG00000105906.1	Iglc1	IG_C_gene	0	0	0	5.87594120827962	5.05526097074102	0
ENSMUSG00000105909.1	Gm43189	sense_intronic	0.879367320561294	0	0	1.48746318376218	0	0
ENSMUSG00000105923.4	A830019L24Rik	lincRNA	0	1.21679832847263	0.964392848999641	0	0	0
ENSMUSG00000105924.1	Gm44359	miRNA	0.879367320561294	0	0	0	0	2.65943485255274
ENSMUSG00000105928.1	Gm9256	processed_pseudogene	0.879367320561294	0	0	0	0	1.47124905472511
ENSMUSG00000105929.1	Gm43693	TEC	2.59392987345066	0	0	3.03840455726732	4.7441397909962	0
ENSMUSG00000105935.1	Gm43628	TEC	5.50770348446612	4.55539627722579	5.28723908422926	4.44264379705916	3.69803926210645	5.95780629533361
ENSMUSG00000105940.1	Gm42635	TEC	0	0	0	4.61184603269735	0	5.18794060952312
ENSMUSG00000105941.1	Gm42809	antisense	0	0	0	0	0.942168732963459	1.47124905472511
ENSMUSG00000105944.1	Gm5075	processed_pseudogene	0.879367320561294	2.31409027716139	1.53728829139147	1.48746318376218	0.942168732963459	0
ENSMUSG00000105945.1	Gm43570	antisense	7.51716813922976	0	7.01589106665461	0	3.35249645100318	4.08351679964921
ENSMUSG00000105949.1	Gm6510	processed_pseudogene	0	0	0	1.48746318376218	0	0
ENSMUSG00000105950.1	Gm43679	TEC	0.879367320561294	0	0	0	2.70674859756339	2.84883108412516
ENSMUSG00000105957.1	Gm43254	lincRNA	7.32659123978334	0	0	5.85361102056864	6.45307234094666	3.74505750586199
ENSMUSG00000105961.1	Gm42754	lincRNA	4.75630921334046	3.36038155190646	0.964392848999641	3.86092926901911	3.21610248088533	0
ENSMUSG00000105962.1	Gm42432	TEC	0	0	0	0	0	4.63983111714684
ENSMUSG00000105964.1	Mir219c	miRNA	2.37791278063223	0	0	1.88983659033395	0.942168732963459	0
ENSMUSG00000105965.1	Cycs-ps2	processed_pseudogene	0	0	1.94625419978157	1.88983659033395	0	0
ENSMUSG00000105970.1	Gm43360	TEC	0.879367320561294	0	0	0	0.942168732963459	0
ENSMUSG00000105979.1	Gm43411	TEC	5.04017349852864	0	0	0	0	0
ENSMUSG00000105986.1	Gm43065	sense_intronic	0	0	0	0	0	4.35746769853656
ENSMUSG00000105987.4	AI506816	processed_transcript	9.6337075346486	9.99348929266203	10.1758729157615	9.88198035018544	10.0631803426151	9.94109248299837
ENSMUSG00000105992.1	Gm43651	TEC	0	0	0	1.48746318376218	0	0
ENSMUSG00000105995.1	Gm43554	processed_pseudogene	0	0	2.93709863231908	0	0	0
ENSMUSG00000106005.1	Gm29151	antisense	3.67287308512754	0	4.5159249819822	0.927500170444784	0	3.01622413724148
ENSMUSG00000106009.1	Gm9379	processed_pseudogene	0	1.86734559122872	0.964392848999641	0	0	0
ENSMUSG00000106019.1	Gm43672	lincRNA	7.97745711002936	6.33016750274467	0	5.06484792035152	4.28008692792337	0
ENSMUSG00000106024.1	A530083M17Rik	TEC	0	0	0	0	0	6.75813540389774
ENSMUSG00000106025.1	Gm42940	TEC	0	0	0	0	0	4.73892811220584
ENSMUSG00000106030.1	Gm43611	TEC	1.42176824890245	0	0	0	0	0
ENSMUSG00000106032.1	Gm42463	sense_intronic	0	0	0	5.63537086993876	7.21360303560608	0
ENSMUSG00000106035.1	Gm43545	TEC	7.94341721400971	6.62933392885954	8.81678384028775	7.38339203010016	7.23140493933543	7.66589365865983
ENSMUSG00000106037.1	Gm4332	processed_pseudogene	3.09695597470166	3.69139229395611	3.25718862068901	3.32477818999118	2.89722126577063	3.16619846775817
ENSMUSG00000106049.1	Gm43019	TEC	0	0	1.53728829139147	0	0	0
ENSMUSG00000106057.1	Gm43560	sense_intronic	5.58543822321115	0	0	0.927500170444784	0.942168732963459	0
ENSMUSG00000106061.1	Gm43773	sense_intronic	0	0	1.94625419978157	0	0	0
ENSMUSG00000106067.1	Gm7902	processed_pseudogene	0	0	0.964392848999641	0	0	0.915566168152554
ENSMUSG00000106068.1	Gm9497	processed_pseudogene	0	0	0	0.927500170444784	1.50732725783959	0
ENSMUSG00000106070.1	Gm43135	lincRNA	0	0	0	1.48746318376218	0	0
ENSMUSG00000106073.1	Gm42892	TEC	0	0	1.53728829139147	0	0	0
ENSMUSG00000106082.4	4930404A12Rik	antisense	6.76108251588504	8.72153823394268	7.85892496313515	6.63394766022503	6.01296183404268	7.58162598190309
ENSMUSG00000106089.1	Gm9419	processed_pseudogene	0	0	0	0	2.48724764333176	0
ENSMUSG00000106090.1	Gm43704	processed_pseudogene	0	3.53535952614166	0	1.48746318376218	1.50732725783959	0
ENSMUSG00000106091.1	Gm44370	miRNA	0	0	0	0	0	1.87142085216977
ENSMUSG00000106093.1	Gm42722	antisense	4.66377062415465	2.31409027716139	6.33814524393267	5.96195824807401	0.942168732963459	3.3020399699418
ENSMUSG00000106096.1	B230207O21Rik	processed_pseudogene	4.92528235393488	4.70938782506743	0	4.38152597525988	4.8400821466941	3.3020399699418
ENSMUSG00000106099.1	Gm42664	sense_intronic	2.12375676766606	0	3.93249896750516	0	2.70674859756339	0
ENSMUSG00000106103.1	Gm43081	TEC	0	7.07419104920367	0	4.90030070737332	0	6.82732703492798
ENSMUSG00000106106.2	CT010467.1	rRNA	12.186561278419	12.3373579016426	12.7043281632637	11.6609751323798	11.5140472868444	12.1072696608768
ENSMUSG00000106110.1	Gm43571	TEC	0	0	0	0	1.50732725783959	0
ENSMUSG00000106127.1	4930520M14Rik	antisense	0	0	0	0	3.06545435071178	0
ENSMUSG00000106133.1	Gm3724	processed_pseudogene	0	1.21679832847263	0.964392848999641	0.927500170444784	0.942168732963459	1.87142085216977
ENSMUSG00000106135.1	Gm6543	processed_pseudogene	0.879367320561294	0	0.964392848999641	0.927500170444784	0.942168732963459	1.47124905472511
ENSMUSG00000106137.1	Gm42538	antisense	0	2.31409027716139	0	0	0	1.87142085216977
ENSMUSG00000106149.1	Gm43430	TEC	0	0	4.45465810979666	4.76327065267859	3.79699243961898	0
ENSMUSG00000106151.1	Gm44351	miRNA	0	0	0	0	0	2.18435544051416
ENSMUSG00000106157.1	4930555A03Rik	lincRNA	8.5362459116399	7.83781816458388	8.48650143998246	6.71049528933041	8.78304630848186	6.20314933018295
ENSMUSG00000106162.1	Gm43613	lincRNA	0	0	1.53728829139147	0	0	0
ENSMUSG00000106164.1	Gm43270	lincRNA	5.88093573731343	7.56263217490894	0	0	5.09469717454571	0
ENSMUSG00000106166.1	Gm43484	TEC	0	6.44426475354944	2.2645270370427	0	0	6.79314598335352
ENSMUSG00000106175.1	Gm44313	miRNA	8.02007469898727	6.74071527592019	7.51323218722644	7.55235662722015	7.45999500455895	7.12168097007838
ENSMUSG00000106179.1	AL603834.1	miRNA	0	0	0	0	2.22825158030063	0
ENSMUSG00000106180.1	Gm18893	processed_pseudogene	0	0	0	2.20411252389077	0	0
ENSMUSG00000106181.1	Gm9523	processed_pseudogene	2.37791278063223	2.31409027716139	2.2645270370427	0.927500170444784	0	0
ENSMUSG00000106182.1	Gm7442	processed_pseudogene	0	0	1.94625419978157	0	0	0
ENSMUSG00000106184.1	Gm43463	sense_intronic	0	0	0	2.20411252389077	0	0
ENSMUSG00000106190.1	Gm20768	processed_pseudogene	0.879367320561294	1.21679832847263	1.53728829139147	1.88983659033395	1.91235988341363	0.915566168152554
ENSMUSG00000106200.1	Gm44341	miRNA	0.879367320561294	2.93007807162245	1.53728829139147	0	0	0.915566168152554
ENSMUSG00000106203.1	Gm44484	miRNA	0.879367320561294	0	3.63400144911646	3.03840455726732	0.942168732963459	2.65943485255274
ENSMUSG00000106205.1	C230096K16Rik	TEC	3.85130873625614	0	0	4.76327065267859	0	3.01622413724148
ENSMUSG00000106208.1	Gm4734	processed_pseudogene	0	0	2.2645270370427	0	0	1.87142085216977
ENSMUSG00000106209.1	Gm42918	antisense	0.879367320561294	1.86734559122872	0	0	0	0.915566168152554
ENSMUSG00000106212.1	Gm43112	sense_intronic	4.75630921334046	1.21679832847263	0	0.927500170444784	1.91235988341363	0
ENSMUSG00000106217.1	Gm43368	processed_pseudogene	0.879367320561294	1.86734559122872	0.964392848999641	1.48746318376218	0	0
ENSMUSG00000106218.1	Gm43713	antisense	0	0	3.51899631983627	0	0.942168732963459	0.915566168152554
ENSMUSG00000106219.1	5830416I19Rik	lincRNA	0	0	0	0	0	5.55728992159853
ENSMUSG00000106227.1	Gm43464	lincRNA	0	5.19991527138265	0	0	3.35249645100318	0
ENSMUSG00000106230.1	Gm29811	lincRNA	0	0	0.964392848999641	5.43938849563964	0	0
ENSMUSG00000106241.1	Gm43143	TEC	0	0	8.47497675977543	0	0	0
ENSMUSG00000106246.1	Gm18867	processed_pseudogene	2.12375676766606	1.86734559122872	2.2645270370427	1.48746318376218	0	0.915566168152554
ENSMUSG00000106248.1	Gm9728	processed_pseudogene	0.879367320561294	0	0	0	1.50732725783959	0.915566168152554
ENSMUSG00000106252.1	Mir684-1	miRNA	0	0	0	0	0	2.44136287689627
ENSMUSG00000106254.1	Gm42907	TEC	0	0	0	2.46202284672469	0.942168732963459	0
ENSMUSG00000106260.1	Gm43524	processed_pseudogene	0	0	0	0.927500170444784	0.942168732963459	0
ENSMUSG00000106261.1	Gm34086	lincRNA	0	0	0	3.94781946970081	3.59179587689057	0
ENSMUSG00000106266.1	Gm43447	lincRNA	1.42176824890245	0	0	0	1.91235988341363	0
ENSMUSG00000106271.1	Gm43752	processed_pseudogene	2.12375676766606	1.21679832847263	0	2.20411252389077	1.50732725783959	2.84883108412516
ENSMUSG00000106281.1	Gm44346	miRNA	4.66377062415465	0	1.53728829139147	3.03840455726732	4.93004003947052	3.83740215866104
ENSMUSG00000106282.1	Gm2287	transcribed_processed_pseudogene	0	0	0	5.21253430294392	0	0
ENSMUSG00000106288.1	Gm43593	TEC	0	0	0	4.94323014408409	0	0
ENSMUSG00000106294.1	Gm8539	processed_pseudogene	0.879367320561294	0	0.964392848999641	0	1.91235988341363	0
ENSMUSG00000106301.1	Gm8365	processed_pseudogene	2.12375676766606	2.93007807162245	0	0	0.942168732963459	1.87142085216977
ENSMUSG00000106302.1	Mir6902	miRNA	0	0	0	0	2.48724764333176	0
ENSMUSG00000106306.4	4933401H06Rik	processed_transcript	0	0	0	4.66410688155161	0	3.16619846775817
ENSMUSG00000106313.1	Gm9402	processed_pseudogene	0	1.21679832847263	0	0.927500170444784	0.942168732963459	0
ENSMUSG00000106314.1	Gm9632	processed_pseudogene	0	0	0.964392848999641	0.927500170444784	0	0
ENSMUSG00000106317.1	Gm43848	lincRNA	0	0	0	2.20411252389077	0	4.41853480882044
ENSMUSG00000106329.1	Gm10652	TEC	0	0	4.17969887565165	0	4.7929083688188	6.42770139674774
ENSMUSG00000106331.1	Gm5309	processed_pseudogene	0	0	0	0	1.50732725783959	0
ENSMUSG00000106339.1	Gm43489	TEC	3.67287308512754	0	0	5.24720891070935	0	4.58760734990134
ENSMUSG00000106342.1	Gm42891	lincRNA	0	0	0	1.88983659033395	0	0
ENSMUSG00000106348.1	Mir1a-2	miRNA	0	0	0	0	0	2.18435544051416
ENSMUSG00000106357.1	Gm8013	lincRNA	4.75630921334046	0	0	2.20411252389077	0	2.84883108412516
ENSMUSG00000106365.1	Gm43568	lincRNA	6.46458844623292	8.43730746957119	7.75475880452674	7.49580323376661	6.70318954943682	7.08447885491177
ENSMUSG00000106369.1	Gm43355	transcribed_unprocessed_pseudogene	0	0	2.52511944925685	0	0	0
ENSMUSG00000106370.2	Gm43382	processed_pseudogene	0	0	1.94625419978157	0.927500170444784	0	0
ENSMUSG00000106375.1	Gm43361	TEC	7.63762576745222	6.77601011987199	6.13833691091323	7.9232084205455	6.16890095909545	7.92984257085377
ENSMUSG00000106383.1	E330034L11Rik	TEC	0	0	0	0	0	5.04032833208773
ENSMUSG00000106386.1	Gm42991	TEC	0	0	0	1.48746318376218	3.59179587689057	0
ENSMUSG00000106390.1	Gm5551	processed_pseudogene	1.42176824890245	2.31409027716139	2.52511944925685	2.20411252389077	0	0.915566168152554
ENSMUSG00000106391.1	Gm42690	TEC	6.39433015104558	5.71830210908314	0	4.81040838009375	3.35249645100318	3.42618436994291
ENSMUSG00000106415.1	Gm42893	antisense	6.05498595192605	5.64383372546862	6.88267713471044	4.02977242516836	3.47710205275747	4.69023030420236
ENSMUSG00000106416.1	Gm5857	processed_pseudogene	0	0	0	1.48746318376218	0.942168732963459	0
ENSMUSG00000106418.1	Gm44397	miRNA	4.51278175598255	1.21679832847263	0	4.38152597525988	4.47200237602792	4.58760734990134
ENSMUSG00000106419.1	Gm5550	processed_pseudogene	0	2.31409027716139	0	0	0	0
ENSMUSG00000106421.1	Gm9645	processed_pseudogene	2.12375676766606	0	0.964392848999641	0	0	0
ENSMUSG00000106424.1	Gm34866	antisense	6.01808216303166	6.09886307618907	6.79888120818007	4.98491898143303	5.7666491520185	6.03783399418872
ENSMUSG00000106430.1	Gm42460	TEC	0	7.59263624894725	0	0	0	0
ENSMUSG00000106431.1	Gm44492	miRNA	6.39433015104558	4.91335246708533	2.93709863231908	6.42266836571543	5.40815646850453	3.64639533803084
ENSMUSG00000106433.1	Gm32102	processed_pseudogene	5.18038153219731	0	0	0	1.91235988341363	3.64639533803084
ENSMUSG00000106438.1	Gm42749	lincRNA	0	8.15848450147362	0	7.08102687736841	0.942168732963459	8.37327116090867
ENSMUSG00000106439.1	Gm44327	miRNA	3.67287308512754	0	0	0	0	0.915566168152554
ENSMUSG00000106450.1	Gm43018	TEC	0	0	0	0	4.8400821466941	0
ENSMUSG00000106451.1	Gm42934	TEC	3.76484781768119	0	0	0	0	1.87142085216977
ENSMUSG00000106453.1	Gm9273	processed_pseudogene	0	0	0	0	2.48724764333176	0
ENSMUSG00000106455.1	Gm5711	processed_pseudogene	0	1.21679832847263	2.2645270370427	0	0.942168732963459	0.915566168152554
ENSMUSG00000106456.1	Gm9678	unprocessed_pseudogene	0	0	1.53728829139147	0	0	0
ENSMUSG00000106457.1	Gm42585	TEC	0	1.21679832847263	0	0	3.35249645100318	4.41853480882044
ENSMUSG00000106463.1	Mir1291	miRNA	0.879367320561294	0	0	0	0	0.915566168152554
ENSMUSG00000106472.1	Gm43111	sense_intronic	0	0	2.52511944925685	0	2.70674859756339	0
ENSMUSG00000106475.1	Gm43011	TEC	0.879367320561294	7.76062970791978	0	6.62078533483043	0	0
ENSMUSG00000106476.1	Rpl36-ps9	processed_pseudogene	1.42176824890245	0	0	0.927500170444784	0.942168732963459	0
ENSMUSG00000106478.1	Gm36551	antisense	0	0	0	2.87062954277329	0	0
ENSMUSG00000106486.1	Gm9771	processed_pseudogene	0.879367320561294	0	1.53728829139147	0	0	0
ENSMUSG00000106492.1	Gm29707	lincRNA	0	0	0	4.18090945789765	1.50732725783959	0
ENSMUSG00000106496.1	Gm7733	processed_pseudogene	3.35547477445977	2.31409027716139	1.53728829139147	3.03840455726732	0	0
ENSMUSG00000106499.1	Gm9403	processed_pseudogene	0	0	2.52511944925685	5.06484792035152	0	0
ENSMUSG00000106501.1	Gm42711	lincRNA	0	1.21679832847263	0	0.927500170444784	0	0
ENSMUSG00000106518.1	Gm42759	TEC	5.21340332420471	0	0	0	3.06545435071178	0
ENSMUSG00000106525.1	Gm42695	lincRNA	0	0	0	0.927500170444784	0.942168732963459	0
ENSMUSG00000106532.1	Gm5714	processed_pseudogene	2.37791278063223	0	0	0	0.942168732963459	0
ENSMUSG00000106534.1	Gm6366	processed_pseudogene	0	0	0	0.927500170444784	0	1.47124905472511
ENSMUSG00000106535.1	Gm43031	sense_intronic	0	0	0	5.63537086993876	0	0
ENSMUSG00000106539.1	Gm43670	TEC	0.879367320561294	0	0.964392848999641	0	0	0
ENSMUSG00000106540.1	4930590L14Rik	lincRNA	1.42176824890245	0	0	0	0	0
ENSMUSG00000106543.1	Gm43378	sense_intronic	4.28321838341653	0	0	0	0	4.58760734990134
ENSMUSG00000106547.1	B230303O12Rik	lincRNA	3.09695597470166	5.68154834838481	0	0	1.50732725783959	4.41853480882044
ENSMUSG00000106550.1	Gm43646	processed_transcript	4.80044379656245	0	0	3.66967394404429	3.35249645100318	4.22698501172912
ENSMUSG00000106553.1	6720482G16Rik	TEC	1.42176824890245	1.21679832847263	7.99424968119292	0	0	0
ENSMUSG00000106555.4	Gm2479	antisense	0.879367320561294	0	0	0	1.91235988341363	0.915566168152554
ENSMUSG00000106562.1	Gm5981	processed_pseudogene	1.42176824890245	1.86734559122872	0.964392848999641	0.927500170444784	1.91235988341363	1.47124905472511
ENSMUSG00000106565.1	Gm43582	processed_pseudogene	2.78177489822719	0	0	0	0.942168732963459	4.35746769853656
ENSMUSG00000106566.1	Gm43836	TEC	0	0	0.964392848999641	0.927500170444784	0	0
ENSMUSG00000106568.1	Gm42814	processed_pseudogene	0	2.65471349638041	0.964392848999641	1.48746318376218	0	0
ENSMUSG00000106570.1	C230071H17Rik	TEC	2.37791278063223	0	0	0	0	0
ENSMUSG00000106574.1	Gm2451	processed_pseudogene	2.37791278063223	0	1.94625419978157	2.20411252389077	2.89722126577063	3.01622413724148
ENSMUSG00000106579.1	Gm42771	TEC	1.42176824890245	0	0	0	0	0
ENSMUSG00000106588.1	Gm17590	antisense	6.21028074410087	0	8.07789206799057	4.1073191805488	6.6245385853123	6.82732703492798
ENSMUSG00000106590.1	Gm42879	TEC	0	4.97539978316456	6.28633812138359	0	4.20998934867744	4.22698501172912
ENSMUSG00000106595.1	Gm44314	miRNA	3.93287971399745	4.84851623000203	4.17969887565165	5.37812963866199	5.34414748646681	3.01622413724148
ENSMUSG00000106596.1	Gm42822	TEC	2.59392987345066	0	0	1.88983659033395	0	0
ENSMUSG00000106598.1	Gm43532	lincRNA	0	5.03488824594244	0	0	0	0
ENSMUSG00000106604.1	Gm42535	TEC	1.81504464905875	1.21679832847263	1.94625419978157	0	0.942168732963459	0
ENSMUSG00000106607.1	Gm43178	TEC	0.879367320561294	7.59263624894725	0	5.736461310447	0	4.15703356345654
ENSMUSG00000106610.1	Gm43103	processed_pseudogene	0	0	0	0	1.50732725783959	0.915566168152554
ENSMUSG00000106617.1	Gm36266	antisense	0	7.66972414212966	0	1.48746318376218	4.97299937456127	6.60892307577634
ENSMUSG00000106619.1	Gm9353	processed_pseudogene	0	0	0	3.66967394404429	0	0
ENSMUSG00000106623.1	Gm43335	TEC	0	1.86734559122872	0	0	1.50732725783959	0
ENSMUSG00000106631.1	Gm42669	protein_coding	5.9608937680914	3.96045018552861	0	5.58203896607352	4.69366479833617	4.83165356346621
ENSMUSG00000106636.1	Gm43813	processed_transcript	7.13307391116626	6.86064485332685	0	0.927500170444784	0	5.28951339981911
ENSMUSG00000106641.1	Gm43534	TEC	0	0	0	1.48746318376218	0	0
ENSMUSG00000106643.1	Gm43422	TEC	4.61517585955082	0	0	0	0	0.915566168152554
ENSMUSG00000106648.1	Gm43176	TEC	0.879367320561294	0	2.2645270370427	0	0	0.915566168152554
ENSMUSG00000106662.1	Gm43034	TEC	3.76484781768119	0	4.17969887565165	2.68074403413245	4.53069170258405	5.52987616986291
ENSMUSG00000106676.1	Gm42895	TEC	1.42176824890245	0	0.964392848999641	0	0	0
ENSMUSG00000106678.1	Gm43457	TEC	4.01008438532858	0	0	0	0	0
ENSMUSG00000106680.1	Gm43852	TEC	0	0	0	4.1073191805488	0	0
ENSMUSG00000106682.1	Gm42648	TEC	1.42176824890245	0	0	0	0	0
ENSMUSG00000106696.1	Gm42729	TEC	7.02562167536559	3.69139229395611	3.93249896750516	4.81040838009375	5.5847261287654	5.38440292482198
ENSMUSG00000106698.1	Gm43599	antisense	5.6829694224071	5.60510664844456	6.89426034009602	5.63537086993876	5.83810164387622	6.81602309441775
ENSMUSG00000106702.1	Gm42846	antisense	6.36523995861626	6.01271520508499	6.30381468970736	5.60895134309524	5.17047587006673	4.69023030420236
ENSMUSG00000106706.1	C530043K16Rik	TEC	1.81504464905875	0	0	0.927500170444784	0.942168732963459	0
ENSMUSG00000106717.1	Gm42798	TEC	5.27726240105717	0	0	0	0	0
ENSMUSG00000106718.1	Gm20052	lincRNA	0	0	1.53728829139147	0	0	0
ENSMUSG00000106719.1	Gm42556	antisense	0	0	0	1.48746318376218	0	0
ENSMUSG00000106734.3	Gm20559	processed_transcript	7.5754822066085	4.18712975116875	6.37167781603904	6.67272910564845	7.53358583129477	7.22785602643742
ENSMUSG00000106737.1	Gm42962	antisense	4.56488703440983	6.59021031084728	0	3.32477818999118	5.74202300233851	3.92418988227919
ENSMUSG00000106738.1	Gm5	lincRNA	0	0	0	4.44264379705916	0	0
ENSMUSG00000106740.1	Gm21221	lincRNA	1.42176824890245	0	0	0	0	0
ENSMUSG00000106751.1	Gm42467	TEC	2.78177489822719	0	7.97255878998813	3.03840455726732	3.88959196697945	6.8716773857186
ENSMUSG00000106753.1	Gm43230	TEC	0	0	2.52511944925685	0	0	0
ENSMUSG00000106755.1	Tpi-rs11	processed_pseudogene	1.42176824890245	1.21679832847263	0.964392848999641	1.48746318376218	1.91235988341363	1.47124905472511
ENSMUSG00000106757.1	Gm43482	TEC	0	0	2.74576505526938	0	0	5.35346139078171
ENSMUSG00000106762.3	4930478P22Rik	lincRNA	0.879367320561294	0	0	0	0.942168732963459	0
ENSMUSG00000106764.1	Gm42529	antisense	0	0	0	0	3.88959196697945	0
ENSMUSG00000106767.1	Gm42727	TEC	4.80044379656245	6.09886307618907	4.5159249819822	6.15692733695879	6.15030574534018	6.3514540571558
ENSMUSG00000106768.1	Gm43770	TEC	0	0	2.2645270370427	0	0	0
ENSMUSG00000106775.1	C130093G08Rik	TEC	1.81504464905875	0	0	1.48746318376218	0	2.18435544051416
ENSMUSG00000106801.1	Gm42852	TEC	0	0	0	0.927500170444784	2.22825158030063	0
ENSMUSG00000106802.1	Gm42885	TEC	0	0	0	0	1.50732725783959	0
ENSMUSG00000106803.1	Gm8930	processed_pseudogene	0.879367320561294	0	0	1.88983659033395	1.91235988341363	0
ENSMUSG00000106805.1	Gm42714	unprocessed_pseudogene	0.879367320561294	0	0.964392848999641	0	0	0
ENSMUSG00000106806.1	Gm17906	processed_pseudogene	0.879367320561294	0	0	0.927500170444784	0	0
ENSMUSG00000106807.1	Gm10441	antisense	0.879367320561294	0	0	0	0.942168732963459	0.915566168152554
ENSMUSG00000106810.1	Gm43600	unprocessed_pseudogene	5.04017349852864	0	0	0	4.28008692792337	3.83740215866104
ENSMUSG00000106818.1	Gm43790	TEC	3.85130873625614	0	0	0	0	0
ENSMUSG00000106820.1	D5Ertd605e	lincRNA	8.39226500229889	7.98081148092671	6.81115418405608	7.35187517454	7.55495048349788	6.41277090227731
ENSMUSG00000106825.1	2510016D11Rik	TEC	0	0	0	0	0	3.64639533803084
ENSMUSG00000106827.1	Gm7556	processed_pseudogene	0.879367320561294	0	0	1.48746318376218	0.942168732963459	0
ENSMUSG00000106831.1	Ube2n-ps1	processed_pseudogene	2.59392987345066	4.18712975116875	2.74576505526938	2.20411252389077	2.48724764333176	3.54048736857995
ENSMUSG00000106832.1	Gm42632	TEC	0	0	0	0	0	5.18794060952312
ENSMUSG00000106834.1	Gm10459	TEC	7.80944785130146	7.72495186058099	7.6493342025696	8.25676721342639	7.93223490184927	7.90338281564192
ENSMUSG00000106837.1	D630030B08Rik	TEC	0	0	0	1.88983659033395	1.50732725783959	1.47124905472511
ENSMUSG00000106847.1	Peg13	sense_intronic	8.75668359974848	9.62622877038334	6.09883628558764	8.0115827637642	8.30434556011307	8.72713588335448
ENSMUSG00000106853.1	Gm7492	processed_pseudogene	0.879367320561294	2.65471349638041	0	2.20411252389077	1.50732725783959	2.18435544051416
ENSMUSG00000106854.1	Gm42850	unprocessed_pseudogene	0	0	1.53728829139147	0	0	0.915566168152554
ENSMUSG00000106858.1	Gm43844	TEC	0	1.21679832847263	8.34172936060035	0	0	0
ENSMUSG00000106864.3	Gtf3c2	protein_coding	9.3386643419415	9.94391742876736	8.96968405493755	8.55889749881167	8.61353062664761	8.81776734829515
ENSMUSG00000106868.1	Gm19798	processed_pseudogene	0	0	0	1.48746318376218	0	0.915566168152554
ENSMUSG00000106869.1	Gm42473	TEC	0.879367320561294	0	0.964392848999641	0	1.50732725783959	0
